timestamp,county,lat,lon,country,deaths,infected
2020-03-17T00:00:00.000Z,LK Burgenlandkreis,51.1472256333,11.8834224288,Sachsen-Anhalt,0,1
2020-03-18T00:00:00.000Z,LK Burgenlandkreis,51.1472256333,11.8834224288,Sachsen-Anhalt,0,5
2020-03-19T00:00:00.000Z,LK Burgenlandkreis,51.1472256333,11.8834224288,Sachsen-Anhalt,0,2
2020-02-27T00:00:00.000Z,LK Böblingen,48.6782256288,8.9427773012,Baden-Württemberg,0,1
2020-03-05T00:00:00.000Z,LK Böblingen,48.6782256288,8.9427773012,Baden-Württemberg,0,2
2020-03-09T00:00:00.000Z,LK Böblingen,48.6782256288,8.9427773012,Baden-Württemberg,0,1
2020-03-11T00:00:00.000Z,LK Böblingen,48.6782256288,8.9427773012,Baden-Württemberg,0,2
2020-03-12T00:00:00.000Z,LK Böblingen,48.6782256288,8.9427773012,Baden-Württemberg,0,3
2020-03-13T00:00:00.000Z,LK Böblingen,48.6782256288,8.9427773012,Baden-Württemberg,0,9
2020-03-14T00:00:00.000Z,LK Böblingen,48.6782256288,8.9427773012,Baden-Württemberg,0,5
2020-03-15T00:00:00.000Z,LK Böblingen,48.6782256288,8.9427773012,Baden-Württemberg,0,4
